event_id,user_id,day,margin_kopecks,cancelled
1275,613,3,846,0
1276,614,11,1019,0
1277,614,10,1566,0
1278,615,2,1434,0
1279,615,8,908,0
1280,615,9,1300,0
1281,615,7,825,0
1282,615,0,918,0
1283,615,5,1027,0
1284,615,6,828,0
1285,616,1,1559,0
1286,616,6,821,0
1287,616,9,1397,0
1288,616,0,1055,0
1289,616,4,1040,0
1290,616,0,1189,0
1291,617,1,1054,0
1292,617,12,1041,0
1293,617,12,1598,0
1294,617,12,1575,0
1295,617,5,869,0
1296,618,0,971,0
1297,619,11,1430,0
1298,620,5,895,0
1299,620,13,1566,0
1300,620,11,1187,0
1301,620,12,1429,0
1302,621,13,1559,0
1303,622,0,851,0
1304,622,3,1163,0
1305,622,5,1461,0
1306,624,2,953,0
1307,625,4,951,0
1308,625,1,905,0
1309,625,10,1511,0
1310,625,6,911,0
1311,626,12,1545,0
1312,627,0,1387,0
1313,630,8,1357,0
1314,631,2,865,0
1315,631,4,1041,0
1316,631,4,1128,0
1317,631,5,1516,0
1318,632,5,1365,0
1319,632,2,1468,0
1320,632,2,865,0
1321,633,4,1019,0
1322,633,0,847,0
1323,633,0,841,0
1324,634,5,1067,0
1325,634,8,1486,0
1326,634,6,1546,0
1327,636,3,1336,0
1328,636,12,1297,0
1329,636,8,1581,0
1330,636,11,1257,0
1331,636,7,1381,0
1332,636,12,902,0
1333,636,5,1555,0
1334,636,5,1586,0
1335,637,10,1357,0
1336,638,9,1247,0
1337,638,1,1090,0
1338,638,11,1228,0
1339,638,7,1475,0
1340,638,10,1199,0
1341,638,2,902,0
1342,638,3,1313,0
1343,638,10,847,0
1344,640,13,1182,0
1345,641,8,1051,0
1346,641,4,1380,0
1347,642,12,1055,0
1348,642,13,1092,0
1349,642,4,1231,0
1350,642,8,1444,0
1351,642,11,1213,0
1352,643,9,1200,0
1353,645,5,820,0
1354,647,8,0,1
1355,648,2,1113,0
1356,648,7,1081,0
1357,649,5,1012,0
1358,649,7,1014,0
1359,649,1,1501,0
1360,650,5,1541,0
1361,651,4,1108,0
1362,651,3,1369,0
1363,651,11,1585,0
1364,651,3,0,1
1365,651,11,873,0
1366,651,7,1282,0
1367,651,3,1006,0
1368,651,0,928,0
1369,651,4,1270,0
1370,652,10,1127,0
1371,652,9,1217,0
1372,652,4,0,1
1373,652,0,1234,0
1374,652,6,1490,0
1375,653,4,1443,0
1376,653,5,1568,0
1377,653,4,965,0
1378,654,13,1425,0
1379,654,4,1223,0
1380,654,10,1264,0
1381,654,1,836,0
1382,654,3,1195,0
1383,654,8,1363,0
1384,654,5,1596,0
1385,654,10,964,0
1386,654,12,1537,0
1387,654,7,1255,0
1388,655,11,1568,0
1389,655,8,882,0
1390,655,0,1547,0
1391,655,12,905,0
1392,655,0,1340,0
1393,655,11,1073,0
1394,656,8,1220,0
1395,656,4,1221,0
1396,656,6,0,1
1397,656,1,1258,0
1398,657,4,1062,0
1399,657,0,1381,0
1400,658,11,1062,0
1401,660,12,1185,0
1402,661,5,1500,0
1403,661,2,1264,0
1404,662,8,1181,0
1405,662,3,1532,0
1406,662,12,1186,0
1407,662,9,1231,0
1408,662,0,1500,0
1409,663,3,938,0
1410,663,6,1275,0
1411,664,0,1040,0
1412,664,7,1367,0
1413,665,11,1521,0
1414,669,6,1034,0
1415,669,0,1064,0
1416,669,11,1383,0
1417,669,4,1541,0
1418,669,1,1459,0
1419,669,4,1358,0
1420,673,6,1475,0
1421,675,8,1355,0
1422,675,2,1224,0
1423,675,3,847,0
1424,675,8,858,0
1425,676,1,1329,0
1426,676,8,990,0
1427,677,2,1105,0
1428,678,5,946,0
1429,680,8,1371,0
1430,681,6,1210,0
1431,681,11,1099,0
1432,681,3,1321,0
1433,682,7,1171,0
1434,682,3,943,0
1435,687,4,1202,0
1436,689,8,1227,0
1437,690,2,929,0
1438,690,2,1231,0
1439,690,7,1592,0
1440,690,2,842,0
1441,690,0,1594,0
1442,690,6,1226,0
1443,692,12,1291,0
1444,692,5,0,1
1445,696,7,1553,0
1446,698,11,848,0
1447,698,10,983,0
1448,700,13,1007,0
1449,700,4,1268,0
1450,701,13,1073,0
1451,701,11,874,0
1452,701,11,1518,0
1453,702,2,1460,0
1454,705,2,1022,0
1455,706,2,974,0
1456,707,10,833,0
1457,707,9,826,0
1458,707,12,968,0
1459,707,4,1456,0
1460,707,12,1341,0
1461,708,0,1034,0
1462,708,1,1235,0
1463,708,6,971,0
1464,711,12,1300,0
1465,711,11,1425,0
1466,711,5,1438,0
1467,711,9,1224,0
1468,711,5,1534,0
1469,711,1,919,0
1470,711,8,1595,0
1471,712,8,967,0
1472,712,5,1459,0
1473,714,6,1178,0
1474,714,8,932,0
1475,714,3,1241,0
1476,714,13,1374,0
1477,714,10,912,0
1478,717,5,1403,0
1479,717,11,1011,0
1480,720,10,1021,0
1481,721,12,885,0
1482,721,8,1017,0
1483,723,0,1380,0
1484,724,2,1565,0
1485,724,13,1528,0
1486,724,11,936,0
1487,724,3,878,0
1488,724,6,1425,0
1489,725,0,1129,0
1490,725,3,1070,0
1491,726,12,1258,0
1492,726,10,988,0
1493,726,6,1422,0
1494,726,1,0,1
1495,726,3,1251,0
1496,726,3,1486,0
1497,726,7,911,0
1498,727,3,0,1
1499,729,10,1292,0
1500,729,8,1256,0
1501,729,13,937,0
1502,729,7,0,1
1503,731,13,1239,0
1504,731,11,876,0
1505,731,3,1477,0
1506,731,6,1256,0
1507,732,0,1418,0
1508,732,7,1334,0
1509,732,1,1536,0
1510,732,11,1213,0
1511,733,10,1337,0
1512,733,11,1114,0
1513,734,2,1299,0
1514,735,2,930,0
1515,736,3,1166,0
1516,736,3,1426,0
1517,736,4,1366,0
1518,736,0,1006,0
1519,736,2,1453,0
1520,736,8,1065,0
1521,737,1,1017,0
1522,737,0,881,0
1523,738,9,811,0
1524,739,11,1347,0
1525,740,8,1157,0
1526,741,11,1157,0
1527,741,8,829,0
1528,742,9,1133,0
1529,744,10,1132,0
1530,745,3,1275,0
1531,745,7,917,0
1532,745,4,1181,0
1533,745,12,1256,0
1534,745,12,1229,0
1535,746,7,852,0
1536,746,0,1304,0
1537,747,0,1016,0
1538,747,3,1358,0
1539,747,7,1196,0
1540,748,5,1034,0
1541,748,5,1353,0
1542,748,13,865,0
1543,748,10,1237,0
1544,748,2,1568,0
1545,748,8,1531,0
1546,750,13,1447,0
1547,750,6,860,0
1548,750,0,1495,0
1549,750,0,1199,0
1550,751,3,1373,0
1551,751,5,1079,0
1552,751,12,1435,0
1553,751,8,1057,0
1554,752,6,1542,0
1555,752,10,1166,0
1556,752,2,1025,0
1557,752,3,1254,0
1558,753,0,1112,0
1559,753,10,1392,0
1560,754,4,1530,0
1561,754,5,0,1
1562,755,6,942,0
1563,755,9,1547,0
1564,755,13,1292,0
1565,756,7,1297,0
1566,756,0,1300,0
1567,756,8,1305,0
1568,757,6,1562,0
1569,757,0,921,0
1570,759,2,1332,0
1571,759,2,864,0
1572,760,11,1243,0
1573,762,13,1541,0
1574,763,7,1180,0
1575,763,3,1034,0
1576,764,9,1196,0
1577,764,6,1469,0
1578,764,2,948,0
1579,764,7,1362,0
1580,765,2,1223,0
1581,765,4,1252,0
1582,766,13,873,0
1583,766,13,1443,0
1584,767,12,1448,0
1585,768,6,906,0
1586,768,4,945,0
1587,768,13,958,0
1588,769,10,1255,0
1589,769,5,809,0
1590,769,11,1533,0
1591,769,12,1540,0
1592,770,1,973,0
1593,770,5,856,0
1594,771,7,1363,0
1595,771,12,886,0
1596,771,4,1382,0
1597,772,12,1312,0
1598,773,5,1016,0
1599,773,9,998,0
1600,774,8,1107,0
1601,774,4,1029,0
1602,775,5,0,1
1603,775,12,951,0
1604,775,4,871,0
1605,776,8,1010,0
1606,778,5,1470,0
1607,780,10,1037,0
1608,780,13,1308,0
1609,780,7,1201,0
1610,780,3,0,1
1611,782,11,1482,0
1612,782,0,1267,0
1613,782,1,1377,0
1614,783,9,1210,0
1615,783,12,1172,0
1616,783,12,1343,0
1617,783,2,1544,0
1618,783,12,863,0
1619,783,6,1222,0
1620,783,12,1537,0
1621,783,5,1302,0
1622,783,13,0,1
1623,783,8,1186,0
1624,783,12,1203,0
1625,785,12,908,0
1626,785,6,1338,0
1627,785,2,0,1
1628,787,4,864,0
1629,787,5,1430,0
1630,788,10,1477,0
1631,790,7,1539,0
1632,790,1,1250,0
1633,790,13,1559,0
1634,791,5,1229,0
1635,791,8,1267,0
1636,792,0,963,0
1637,793,6,975,0
1638,793,13,1418,0
1639,793,4,1385,0
1640,794,11,1303,0
1641,794,0,1092,0
1642,794,1,1097,0
1643,797,5,1178,0
1644,798,1,984,0
1645,799,9,1468,0
1646,801,13,1058,0
1647,802,6,1406,0
1648,802,7,0,1
1649,803,5,0,1
1650,806,3,994,0
1651,806,2,866,0
1652,806,3,1086,0
1653,807,4,1319,0
1654,809,10,1202,0
1655,809,7,1075,0
1656,809,3,1492,0
1657,810,5,1072,0
1658,810,0,0,1
1659,810,0,1361,0
1660,811,13,1022,0
1661,811,2,1398,0
1662,811,4,1095,0
1663,812,7,1541,0
1664,812,12,1182,0
1665,813,3,1044,0
1666,813,8,924,0
1667,814,10,1110,0
1668,815,4,880,0
1669,816,9,1094,0
1670,816,4,1176,0
1671,816,8,857,0
1672,817,11,1125,0
1673,817,0,1239,0
1674,817,3,1446,0
1675,818,5,1124,0
1676,818,13,803,0
1677,818,13,1116,0
1678,818,12,1498,0
1679,819,13,899,0
1680,820,2,1212,0
1681,820,10,1235,0
1682,820,1,1209,0
1683,821,11,1539,0
1684,821,11,834,0
1685,823,12,1381,0
1686,823,6,0,1
1687,824,6,0,1
1688,824,11,1223,0
1689,824,8,1208,0
1690,824,9,1559,0
1691,824,3,868,0
1692,824,8,1348,0
1693,824,12,1432,0
1694,824,0,801,0
1695,824,6,1070,0
1696,824,13,1129,0
1697,824,4,1396,0
1698,824,1,1334,0
1699,824,6,0,1
1700,825,7,1168,0
1701,825,2,1094,0
1702,826,9,1266,0
1703,826,5,1162,0
1704,827,9,1518,0
1705,827,5,1401,0
1706,827,4,1555,0
1707,827,13,976,0
1708,827,7,1247,0
1709,828,1,1215,0
1710,828,10,1359,0
1711,828,13,840,0
1712,828,6,1521,0
1713,828,10,1416,0
1714,829,5,1176,0
1715,830,7,1415,0
1716,836,8,1015,0
1717,836,0,1219,0
1718,837,13,1053,0
1719,837,2,1233,0
1720,838,11,1184,0
1721,838,11,1316,0
1722,838,2,836,0
1723,839,3,1294,0
1724,839,7,0,1
1725,839,9,1307,0
1726,839,4,1368,0
1727,839,7,1245,0
1728,840,1,1505,0
1729,841,1,1118,0
1730,841,4,1020,0
1731,841,4,995,0
1732,841,1,842,0
1733,842,8,1580,0
1734,844,12,1063,0
1735,844,3,1246,0
1736,844,9,1245,0
1737,846,1,1398,0
1738,846,5,1320,0
1739,847,13,1296,0
1740,847,13,1278,0
1741,849,1,1576,0
1742,849,3,810,0
1743,849,13,1017,0
1744,849,3,1492,0
1745,850,13,938,0
1746,852,13,1404,0
1747,853,12,1448,0
1748,853,9,1593,0
1749,856,10,1261,0
1750,857,13,1142,0
1751,858,0,1411,0
1752,858,8,844,0
1753,858,9,1314,0
1754,858,2,1054,0
1755,861,5,829,0
1756,861,0,991,0
1757,861,8,842,0
1758,861,8,877,0
1759,862,7,1138,0
1760,865,12,1583,0
1761,867,5,1130,0
1762,867,2,1131,0
1763,867,7,1529,0
1764,867,6,1204,0
1765,867,6,1041,0
1766,867,2,958,0
1767,868,7,1230,0
1768,868,9,1100,0
1769,869,5,849,0
1770,870,1,1108,0
1771,870,8,1204,0
1772,871,12,1025,0
1773,871,8,1270,0
1774,871,3,1549,0
1775,871,10,1498,0
1776,871,2,984,0
1777,872,11,877,0
1778,872,9,1275,0
1779,873,3,1099,0
1780,873,12,904,0
1781,873,7,1417,0
1782,873,7,993,0
1783,873,1,1311,0
1784,873,0,1016,0
1785,873,9,866,0
1786,875,2,827,0
1787,875,2,981,0
1788,875,12,853,0
1789,876,5,1450,0
1790,876,4,1338,0
1791,878,1,1085,0
1792,879,11,1186,0
1793,879,13,1308,0
1794,880,4,1506,0
1795,880,11,0,1
1796,880,7,1174,0
1797,881,7,1029,0
1798,881,2,1594,0
1799,881,10,1277,0
1800,881,10,1255,0
1801,882,12,1357,0
1802,882,13,1030,0
1803,882,6,1157,0
1804,883,4,1349,0
1805,883,8,1513,0
1806,884,10,1238,0
1807,884,0,1554,0
1808,884,5,978,0
1809,884,12,1510,0
1810,884,13,1386,0
1811,884,10,1167,0
1812,886,0,1579,0
1813,887,3,1213,0
1814,887,8,1474,0
1815,887,10,1289,0
1816,888,7,1507,0
1817,889,11,1105,0
1818,890,4,929,0
1819,891,5,907,0
1820,892,12,1291,0
1821,892,2,1390,0
1822,893,5,1009,0
1823,893,5,833,0
1824,893,3,0,1
1825,893,5,825,0
1826,893,9,1249,0
1827,893,11,989,0
1828,893,10,1471,0
1829,894,2,1213,0
1830,894,3,1149,0
1831,894,1,834,0
1832,894,11,1402,0
1833,894,13,1020,0
1834,895,3,1469,0
1835,897,12,937,0
1836,898,0,1339,0
1837,898,7,1316,0
1838,898,6,855,0
1839,899,3,1240,0
1840,899,13,1236,0
1841,899,12,1340,0
1842,899,6,1453,0
1843,899,0,876,0
1844,902,13,954,0
1845,902,2,1045,0
1846,902,4,1559,0
1847,902,11,1589,0
1848,902,13,1115,0
1849,902,3,1269,0
1850,902,8,1110,0
1851,902,6,1527,0
1852,902,6,804,0
1853,903,13,1556,0
1854,903,13,0,1
1855,907,11,0,1
1856,907,11,1387,0
1857,907,1,1493,0
1858,910,7,1432,0
1859,910,13,1139,0
1860,910,6,813,0
1861,911,3,1360,0
1862,911,7,1025,0
1863,911,4,1351,0
1864,912,7,908,0
1865,914,8,1040,0
1866,914,5,1359,0
1867,914,10,929,0
1868,915,2,1279,0
1869,915,13,1480,0
1870,916,10,975,0
1871,916,5,1415,0
1872,917,7,1598,0
1873,918,11,1330,0
1874,922,3,1590,0
1875,924,4,1359,0
1876,925,5,1520,0
1877,925,13,1337,0
1878,926,8,1450,0
1879,927,7,1545,0
1880,927,9,1116,0
1881,927,7,1199,0
1882,928,9,818,0
1883,928,13,1076,0
1884,928,2,1421,0
1885,928,6,1180,0
1886,929,1,0,1
1887,929,11,1125,0
1888,930,4,1155,0
1889,930,1,916,0
1890,931,5,1206,0
1891,932,7,1197,0
1892,932,7,1124,0
1893,932,1,1555,0
1894,932,13,931,0
1895,932,1,1422,0
1896,932,1,1447,0
1897,933,4,857,0
1898,933,3,866,0
1899,933,11,1485,0
1900,933,8,847,0
1901,933,5,1311,0
1902,933,9,993,0
1903,933,1,1549,0
1904,934,8,996,0
1905,935,4,985,0
1906,935,8,1401,0
1907,935,1,1524,0
1908,936,11,855,0
1909,937,0,1225,0
1910,937,9,1193,0
1911,937,9,884,0
1912,937,2,1353,0
1913,937,11,1158,0
1914,937,3,1329,0
1915,937,7,1073,0
1916,937,12,981,0
1917,938,2,1105,0
1918,938,6,1591,0
1919,938,8,1226,0
1920,939,4,876,0
1921,939,4,0,1
1922,939,6,1580,0
1923,939,2,876,0
1924,939,0,1112,0
1925,939,7,0,1
1926,939,13,1313,0
1927,941,9,858,0
1928,941,3,1552,0
1929,941,12,1388,0
1930,942,3,1273,0
1931,942,5,1024,0
1932,943,2,1140,0
1933,943,2,1404,0
1934,943,5,1026,0
1935,944,11,1359,0
1936,945,7,1285,0
1937,945,9,1357,0
1938,945,9,1372,0
1939,946,7,1504,0
1940,946,13,1328,0
1941,947,4,1038,0
1942,947,8,1582,0
1943,948,4,1478,0
1944,948,11,1592,0
1945,949,2,1283,0
1946,949,7,817,0
1947,951,0,1282,0
1948,951,12,1264,0
1949,951,9,1600,0
1950,951,0,1318,0
1951,952,2,1113,0
1952,952,9,1166,0
1953,952,3,1296,0
1954,953,12,1153,0
1955,955,13,1470,0
1956,955,9,1599,0
1957,957,2,888,0
1958,957,0,1536,0
1959,957,8,1063,0
1960,959,8,1235,0
1961,962,4,1394,0
1962,962,5,1415,0
1963,962,6,1377,0
1964,962,5,800,0
1965,962,9,1196,0
1966,963,9,944,0
1967,963,3,1239,0
1968,965,8,860,0
1969,965,0,1486,0
1970,965,8,1247,0
1971,965,1,835,0
1972,966,0,1420,0
1973,967,8,1085,0
1974,967,1,802,0
1975,967,3,1164,0
1976,967,0,1048,0
1977,969,5,1387,0
1978,969,3,1167,0
1979,969,5,1296,0
1980,969,12,1579,0
1981,971,10,851,0
1982,971,11,0,1
1983,973,11,1139,0
1984,974,0,1133,0
1985,974,7,1244,0
1986,974,6,1028,0
1987,976,10,1474,0
1988,976,6,1406,0
1989,976,5,811,0
1990,976,1,1214,0
1991,976,0,1267,0
1992,978,3,1196,0
1993,978,8,1594,0
1994,978,4,1057,0
1995,978,2,1450,0
1996,978,13,922,0
1997,979,12,1172,0
1998,979,9,1230,0
1999,980,11,1141,0
2000,980,8,1292,0
2001,980,1,1529,0
2002,980,2,875,0
2003,980,0,1574,0
2004,980,4,1468,0
2005,981,10,1333,0
2006,982,6,1251,0
2007,983,3,1417,0
2008,983,0,1517,0
2009,984,8,1594,0
2010,984,5,1154,0
2011,984,4,1342,0
2012,985,0,1306,0
2013,985,8,1477,0
2014,985,7,0,1
2015,987,12,1114,0
2016,988,2,826,0
2017,988,12,922,0
2018,989,2,1164,0
2019,989,10,1285,0
2020,990,10,830,0
2021,990,11,996,0
2022,990,3,1307,0
2023,991,5,1249,0
2024,991,10,1376,0
2025,992,1,1290,0
2026,992,0,826,0
2027,993,8,1004,0
2028,994,7,1342,0
2029,994,3,871,0
2030,996,4,1151,0
2031,997,0,1389,0
2032,997,4,1591,0
2033,997,13,1600,0
2034,998,7,1112,0
2035,998,10,1273,0
2036,998,10,1101,0
2037,998,8,1159,0
2038,998,8,1445,0
2039,999,3,1566,0
2040,1000,4,1562,0
2041,1000,10,1083,0
2042,1000,12,1306,0
2043,1001,5,849,0
2044,1001,3,1592,0
2045,1002,12,1300,0
2046,1002,12,1248,0
2047,1002,13,806,0
2048,1002,2,1349,0
2049,1002,4,805,0
2050,1002,13,1328,0
2051,1002,11,1284,0
2052,1003,10,1022,0
2053,1004,0,987,0
2054,1004,4,1437,0
2055,1004,13,1172,0
2056,1005,1,1588,0
2057,1005,0,1481,0
2058,1005,12,1027,0
2059,1006,5,1334,0
2060,1006,12,848,0
2061,1006,8,1092,0
2062,1006,5,1017,0
2063,1009,6,1472,0
2064,1009,7,1096,0
2065,1009,8,1159,0
2066,1011,5,1567,0
2067,1011,5,836,0
2068,1011,4,1590,0
2069,1011,2,0,1
2070,1011,12,1470,0
2071,1012,5,1351,0
2072,1012,5,952,0
2073,1012,10,862,0
2074,1013,8,1419,0
2075,1014,13,1337,0
2076,1015,6,1444,0
2077,1015,4,1367,0
2078,1015,13,0,1
2079,1015,7,1049,0
2080,1017,0,1166,0
2081,1017,9,1041,0
2082,1017,10,1201,0
2083,1017,11,1351,0
2084,1017,0,1013,0
2085,1017,13,1266,0
2086,1017,7,0,1
2087,1019,0,1149,0
2088,1019,2,1192,0
2089,1019,5,913,0
2090,1020,12,1538,0
2091,1021,3,998,0
2092,1021,13,887,0
2093,1022,6,975,0
2094,1022,12,1322,0
2095,1022,12,1070,0
2096,1022,7,1047,0
2097,1022,7,1231,0
2098,1022,4,871,0
2099,1023,2,1312,0
2100,1023,9,0,1
2101,1027,13,1478,0
2102,1027,10,1094,0
2103,1027,4,1073,0
2104,1028,1,932,0
2105,1029,12,1551,0
2106,1031,10,1238,0
2107,1031,3,1155,0
2108,1031,9,1249,0
2109,1034,6,1403,0
2110,1035,10,1314,0
2111,1035,7,819,0
2112,1035,3,1174,0
2113,1036,10,1536,0
2114,1036,12,1049,0
2115,1036,12,1067,0
2116,1037,7,1016,0
2117,1038,7,1493,0
2118,1038,13,1427,0
2119,1038,7,859,0
2120,1039,3,839,0
2121,1039,11,1059,0
2122,1039,0,1283,0
2123,1040,11,1345,0
2124,1041,3,1436,0
2125,1043,2,1295,0
2126,1043,0,0,1
2127,1043,11,813,0
2128,1043,4,853,0
2129,1043,4,1081,0
2130,1043,9,1269,0
2131,1044,11,1370,0
2132,1045,9,1192,0
2133,1045,8,1475,0
2134,1045,3,1254,0
2135,1045,0,1008,0
2136,1045,13,1114,0
2137,1045,6,0,1
2138,1045,0,1061,0
2139,1048,1,1417,0
2140,1051,13,0,1
2141,1051,10,905,0
2142,1052,11,1508,0
2143,1052,13,1393,0
2144,1053,1,1494,0
2145,1053,6,1458,0
2146,1053,13,1441,0
2147,1054,1,1045,0
2148,1054,3,1047,0
2149,1054,12,883,0
2150,1054,0,1525,0
2151,1054,12,1172,0
2152,1054,7,1550,0
2153,1054,4,826,0
2154,1056,7,1035,0
2155,1056,10,1499,0
2156,1056,3,872,0
2157,1056,13,1532,0
2158,1059,10,918,0
2159,1060,12,859,0
2160,1061,11,1452,0
2161,1063,3,1538,0
2162,1063,0,1074,0
2163,1063,9,0,1
2164,1063,13,1085,0
2165,1063,6,1463,0
2166,1065,11,1195,0
2167,1065,4,0,1
2168,1065,9,1211,0
2169,1065,0,916,0
2170,1065,7,1185,0
2171,1066,4,1144,0
2172,1066,13,863,0
2173,1067,1,1009,0
2174,1068,7,957,0
2175,1068,2,1359,0
2176,1070,5,1082,0
2177,1070,3,1516,0
2178,1072,1,1429,0
2179,1072,4,1012,0
2180,1072,3,1443,0
2181,1074,6,1165,0
2182,1075,2,1495,0
2183,1075,2,0,1
2184,1075,11,1265,0
2185,1076,8,883,0
2186,1078,3,805,0
2187,1080,0,1214,0
2188,1080,5,1245,0
2189,1080,2,1408,0
2190,1082,13,1474,0
2191,1082,8,1181,0
2192,1083,13,1242,0
2193,1083,6,1258,0
2194,1083,9,812,0
2195,1084,10,907,0
2196,1084,0,1437,0
2197,1084,9,1218,0
2198,1085,2,800,0
2199,1086,2,909,0
2200,1086,12,1182,0
2201,1087,5,887,0
2202,1087,11,1380,0
2203,1087,11,918,0
2204,1088,6,0,1
2205,1088,3,845,0
2206,1090,9,1503,0
2207,1090,8,1172,0
2208,1091,9,1548,0
2209,1091,10,824,0
2210,1091,0,805,0
2211,1091,5,883,0
2212,1091,2,1231,0
2213,1091,13,1034,0
2214,1091,4,941,0
2215,1093,13,1223,0
2216,1093,8,1016,0
2217,1093,0,1498,0
2218,1093,5,1280,0
2219,1093,1,993,0
2220,1093,12,1028,0
2221,1094,7,1067,0
2222,1096,3,1449,0
2223,1097,9,1562,0
2224,1098,5,874,0
2225,1098,3,1464,0
2226,1098,12,1470,0
2227,1098,6,1022,0
2228,1098,2,1595,0
2229,1098,6,1515,0
2230,1098,10,1163,0
2231,1098,2,821,0
2232,1098,7,1047,0
2233,1099,11,0,1
2234,1099,0,1497,0
2235,1100,3,0,1
2236,1100,4,1113,0
2237,1102,13,1382,0
2238,1102,12,821,0
2239,1103,5,837,0
2240,1103,2,1275,0
2241,1103,5,1163,0
2242,1104,5,1131,0
2243,1104,1,0,1
2244,1105,11,1053,0
2245,1105,10,849,0
2246,1105,6,1468,0
2247,1106,13,1538,0
2248,1106,13,803,0
2249,1106,7,928,0
2250,1106,12,1321,0
2251,1106,12,1172,0
2252,1107,7,1060,0
2253,1107,12,996,0
2254,1110,9,836,0
2255,1111,13,1208,0
2256,1111,7,1146,0
2257,1111,11,1170,0
2258,1111,12,1051,0
2259,1111,11,1110,0
2260,1111,3,1050,0
2261,1111,8,1299,0
2262,1112,5,1005,0
2263,1112,1,1330,0
2264,1112,6,1112,0
2265,1112,2,960,0
2266,1112,0,1442,0
2267,1113,10,1193,0
2268,1113,11,1584,0
2269,1114,8,1053,0
2270,1114,10,1142,0
2271,1114,7,1192,0
2272,1114,1,1252,0
2273,1115,8,1325,0
2274,1115,2,1115,0
2275,1116,1,1008,0
2276,1116,2,1142,0
2277,1116,7,1162,0
2278,1118,10,981,0
2279,1119,10,1246,0
2280,1119,9,1389,0
2281,1120,7,1509,0
2282,1120,10,1510,0
2283,1121,0,916,0
2284,1122,5,943,0
2285,1122,3,1229,0
2286,1123,5,1328,0
2287,1123,4,1157,0
2288,1125,1,1540,0
2289,1126,3,1182,0
2290,1127,7,1173,0
2291,1127,12,1596,0
2292,1128,5,1376,0
2293,1129,6,1326,0
2294,1130,2,1578,0
2295,1130,7,1594,0
2296,1130,13,986,0
2297,1130,4,0,1
2298,1134,12,1493,0
2299,1134,3,1155,0
2300,1134,11,1356,0
2301,1134,9,1557,0
2302,1136,6,1476,0
2303,1136,5,0,1
2304,1136,9,839,0
2305,1137,10,0,1
2306,1137,3,1476,0
2307,1137,11,1576,0
2308,1138,4,1097,0
2309,1138,11,1403,0
2310,1138,7,972,0
2311,1138,0,978,0
2312,1138,8,1187,0
2313,1139,10,882,0
2314,1140,3,1202,0
2315,1141,0,1061,0
2316,1141,10,1443,0
2317,1141,7,1344,0
2318,1141,4,875,0
2319,1141,8,956,0
2320,1141,10,1571,0
2321,1142,13,1504,0
2322,1142,0,1288,0
2323,1144,9,1567,0
2324,1144,3,1166,0
2325,1144,12,1003,0
2326,1146,6,1156,0
2327,1147,1,1600,0
2328,1149,6,1478,0
2329,1149,5,915,0
2330,1149,7,1166,0
2331,1150,5,950,0
2332,1150,9,857,0
2333,1150,0,997,0
2334,1150,1,1161,0
2335,1150,8,1074,0
2336,1150,1,893,0
2337,1150,11,1319,0
2338,1150,10,1575,0
2339,1151,6,804,0
2340,1151,9,1104,0
2341,1151,9,1551,0
2342,1151,8,1079,0
2343,1151,5,923,0
2344,1152,6,1363,0
2345,1152,0,814,0
2346,1153,3,805,0
2347,1153,8,1199,0
2348,1156,9,1360,0
2349,1156,3,1325,0
2350,1157,12,902,0
2351,1157,13,1472,0
2352,1157,1,1400,0
2353,1158,5,1241,0
2354,1158,0,1214,0
2355,1159,1,803,0
2356,1159,11,941,0
2357,1159,7,0,1
2358,1159,0,1259,0
2359,1159,5,1477,0
2360,1159,1,1415,0
2361,1159,10,1584,0
2362,1159,10,1391,0
2363,1160,10,827,0
2364,1160,5,1544,0
2365,1160,3,1268,0
2366,1161,11,1492,0
2367,1161,9,1172,0
2368,1163,4,1454,0
2369,1163,2,1254,0
2370,1163,1,1247,0
2371,1163,9,1556,0
2372,1163,0,880,0
2373,1163,3,1556,0
2374,1163,1,1456,0
2375,1163,2,1038,0
2376,1163,5,1073,0
2377,1163,0,0,1
2378,1164,4,1524,0
2379,1165,6,1195,0
2380,1165,9,844,0
2381,1166,12,1594,0
2382,1167,13,1551,0
2383,1167,0,872,0
2384,1167,0,1063,0
2385,1167,1,1098,0
2386,1167,9,1426,0
2387,1167,3,1570,0
2388,1167,9,1355,0
2389,1167,12,1547,0
2390,1169,0,1517,0
2391,1170,13,978,0
2392,1170,13,1574,0
2393,1170,5,1114,0
2394,1170,5,1161,0
2395,1171,10,1153,0
2396,1171,5,945,0
2397,1171,12,1254,0
2398,1171,4,1014,0
2399,1172,12,1209,0
2400,1172,3,1578,0
2401,1174,4,875,0
2402,1174,9,1253,0
2403,1174,11,1051,0
2404,1175,2,1385,0
2405,1176,0,1061,0
2406,1178,12,1324,0
2407,1178,7,883,0
2408,1178,10,1350,0
2409,1178,5,974,0
2410,1179,0,1466,0
2411,1179,8,1249,0
2412,1179,10,1122,0
2413,1179,1,1107,0
2414,1179,5,1199,0
2415,1180,2,1149,0
2416,1181,1,1477,0
2417,1181,3,1166,0
2418,1181,13,1448,0
2419,1183,10,1134,0
2420,1184,8,1466,0
2421,1184,11,1354,0
2422,1184,3,1003,0
2423,1184,7,1351,0
2424,1185,2,927,0
2425,1185,11,1222,0
2426,1186,12,912,0
2427,1186,7,1173,0
2428,1186,5,1594,0
2429,1186,0,1308,0
2430,1186,6,1164,0
2431,1186,13,964,0
