user_id,variant,assigned_day,pre_margin_kopecks
5871,A,0,0
5872,A,0,1264
5873,B,0,2096
5874,B,0,2828
5875,A,0,1476
5876,B,0,2956
5877,B,0,0
5878,B,0,3186
5879,B,0,5008
5880,A,0,2751
5881,A,0,0
5882,A,0,3040
5883,A,0,2252
5884,B,0,2829
5885,A,0,0
5886,A,0,2968
5887,A,0,4275
5888,A,0,3050
5889,B,0,1078
5890,A,0,839
5891,B,0,1266
5892,A,0,4244
5893,B,0,955
5894,A,0,3909
5895,B,0,1050
5896,B,0,1437
5897,B,0,5520
5898,A,0,2272
5899,A,0,2836
5900,B,0,3140
5901,B,0,2535
5902,B,0,1998
5903,A,0,0
5904,B,0,1045
5905,B,0,0
5906,B,0,4554
5907,A,0,903
5908,B,0,0
5909,B,0,4374
5910,A,0,1476
5911,A,0,1345
5912,A,0,0
5913,A,0,1642
5914,B,0,5900
5915,B,0,0
5916,B,0,1147
5917,A,0,7038
5918,B,0,3472
5919,B,0,1113
5920,B,0,1440
5921,A,0,1048
5922,A,0,12069
5923,A,0,0
5924,A,0,3828
5925,B,0,0
5926,A,0,7890
5927,B,0,0
5928,A,0,1686
5929,A,0,1039
5930,A,0,3000
5931,B,0,1352
5932,B,0,0
5933,B,0,2982
5934,A,0,0
5935,A,0,12840
5936,A,0,968
5937,A,0,802
5938,A,0,0
5939,A,0,0
5940,A,0,2672
5941,A,0,0
5942,A,0,4791
5943,A,0,0
5944,A,0,1476
5945,B,0,9114
5946,A,0,6200
5947,A,0,4344
5948,A,0,4280
5949,B,0,0
5950,B,0,2876
5951,A,0,6900
5952,A,0,0
5953,A,0,3624
5954,A,0,824
5955,A,0,0
5956,A,0,2540
5957,A,0,0
5958,A,0,1642
5959,B,0,1241
5960,B,0,6504
5961,B,0,1077
5962,B,0,1254
5963,B,0,2308
5964,B,0,1183
5965,A,0,3132
5966,B,0,2196
5967,A,0,1475
5968,A,0,1818
5969,B,0,1744
5970,B,0,9947
5971,B,0,1219
5972,A,0,0
5973,B,0,4004
5974,B,0,5104
5975,A,0,0
5976,A,0,1382
5977,A,0,4945
5978,A,0,0
5979,B,0,6760
5980,B,0,0
5981,B,0,0
5982,B,0,3606
5983,A,0,4256
5984,A,0,2096
5985,A,0,2304
5986,B,0,2448
5987,A,0,1045
5988,B,0,4910
5989,B,0,3222
5990,B,0,2948
5991,A,0,0
5992,A,0,2488
5993,A,0,0
5994,A,0,1154
5995,B,0,1170
5996,A,0,1505
5997,B,0,5728
5998,A,0,8502
5999,B,0,3513
